id_product;sku;name;price;description;description_short
2440;2129;бански;19.173446;;"<table width=""330"" style=""height:57px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>M</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
<td></td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">A</span>ширина-талия (неразпънато положение)</p>
</td>
<td>35</td>
<td>36</td>
<td>37</td>
<td>38</td>
<td>40</td>
<td></td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">B</span>дължина</td>
<td>
<p></p>
<p>35</p>
<p></p>
</td>
<td>36</td>
<td>37</td>
<td>38</td>
<td>39</td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2441;2130;бански;19.173446;;"<table width=""330"" style=""height:57px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>M</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
<td></td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">A</span>ширина-талия (неразпънато положение)</p>
</td>
<td>35</td>
<td>36</td>
<td>37</td>
<td>38</td>
<td>40</td>
<td></td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">B</span>дължина</td>
<td>
<p></p>
<p>35</p>
<p></p>
</td>
<td>36</td>
<td>37</td>
<td>38</td>
<td>39</td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2442;2131;"тениска с яка";26.658333;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>M</td>
<td>
<p>L</p>
</td>
<td>XL</td>
<td>XXL</td>
<td>XXXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>59</td>
<td>61</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p>76</p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2443;2132;"тениска с яка";24.286364;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>M</td>
<td>
<p>L</p>
</td>
<td>XL</td>
<td>XXL</td>
<td>XXXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>59</td>
<td>61</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p>76</p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2444;2133;"тениска с яка";26.658333;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>M</td>
<td>
<p>L</p>
</td>
<td>XL</td>
<td>XXL</td>
<td>XXXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>59</td>
<td>61</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p>76</p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2445;2134;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2446;2135;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>
<p></p>"
2447;2136;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2448;2137;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2449;2138;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2450;2139;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2451;2140;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2452;2141;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2453;2142;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2454;2143;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2455;2144;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2456;2145;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2457;2146;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2458;2147;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2459;2148;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2460;2149;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2461;2150;тениска;19.173446;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>74</td>
<td>
<p></p>
<p></p>
<p>76</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2462;2151;тениска;19.173446;;
2463;2152;ветровка;42.181580;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>53</td>
<td>
<p>55</p>
</td>
<td>57</td>
<td>59</td>
<td>61</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>64</td>
<td>65</td>
<td>66</td>
<td>67</td>
<td>
<p></p>
<p>68</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%8F%D0%BA%D0%B5.png"" alt="""" width=""350"" height=""350"" /></p>"
2464;2153;ветровка;42.181580;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>53</td>
<td>
<p>54</p>
</td>
<td>56</td>
<td>58</td>
<td>60</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>64</td>
<td>65</td>
<td>66</td>
<td>67</td>
<td>
<p></p>
<p>68</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%8F%D0%BA%D0%B5.png"" alt="""" width=""350"" height=""350"" /></p>"
2465;2154;ветровка;42.181580;"<p><br /></p>";"<table width=""325"" style=""height:117px;"" class=""mce-item-table""><tbody><tr><td>Размери см</td><td>S</td><td><p>M</p></td><td> L</td><td>XL</td><td>XXL</td></tr><tr><td>А ширина от подмишница до подмишница</td><td>53</td><td><p>55</p></td><td>57</td><td>59</td><td>61</td></tr><tr><td><p>B дължина от рамо</p><p><br /></p></td><td>64</td><td>65</td><td>66</td><td>67</td><td><p><br /></p><p>68</p><p><br /></p></td></tr></tbody></table><p><br /></p><p><br /></p><p><br /></p><p><br /></p><p><br /></p><p><br /></p><p><br /></p><p><img src=""https://topstyle.bg/img/cms/%D1%8F%D0%BA%D0%B5.png"" alt="""" width=""350"" height=""350"" /></p>"
2466;2155;ветровка;42.181580;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>53</td>
<td>
<p>55</p>
</td>
<td>57</td>
<td>59</td>
<td>61</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>64</td>
<td>65</td>
<td>66</td>
<td>67</td>
<td>
<p></p>
<p>68</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%8F%D0%BA%D0%B5.png"" alt="""" width=""350"" height=""350"" /></p>"
2467;2156;ветровка;42.181580;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>53</td>
<td>
<p>55</p>
</td>
<td>57</td>
<td>59</td>
<td>61</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>64</td>
<td>65</td>
<td>66</td>
<td>67</td>
<td>
<p></p>
<p>68</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%8F%D0%BA%D0%B5.png"" alt="""" width=""350"" height=""350"" /></p>"
2468;2157;ветровка;42.181580;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>53</td>
<td>
<p>55</p>
</td>
<td>57</td>
<td>59</td>
<td>61</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>64</td>
<td>65</td>
<td>66</td>
<td>67</td>
<td>
<p></p>
<p>68</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%8F%D0%BA%D0%B5.png"" alt="""" width=""350"" height=""350"" /></p>"
2469;2158;ветровка;42.181580;"<p>Топ модел яке тип ветровка изработено от полиестерен ветроуловител в класическо черно , в размери от С до 2ХЛ. Модела е с 2 джоба с ципове на лицевата част , с ластик на талията и на ръкавите. Качулката се сгъва и се прибира в джоб на яката с цип, и така може да се носи без качулка , в зависимост от предпочитанията.</p>";"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>53</td>
<td>
<p>55</p>
</td>
<td>57</td>
<td>59</td>
<td>61</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>64</td>
<td>65</td>
<td>66</td>
<td>67</td>
<td>
<p></p>
<p>68</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%8F%D0%BA%D0%B5.png"" alt="""" width=""350"" height=""350"" /></p>"
